timestamp,cpu_percent,memory_percent,network_mbps,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours
2024-01-09 02:00:00,34.90202581722468,63.39775118093242,46.11165144163275,2,1,9,1,0,0
2024-01-09 03:00:00,27.821965028113347,54.36211065850199,58.29499966377847,3,1,9,1,0,0
2024-01-09 04:00:00,42.80095786734201,55.50035875870823,57.84510705154323,4,1,9,1,0,0
2024-01-09 05:00:00,33.82354094798289,48.826406266315054,57.523791524954305,5,1,9,1,0,0
2024-01-09 06:00:00,48.303451634205,57.02273650167418,83.51557231339005,6,1,9,1,0,0
2024-01-09 07:00:00,40.4902035775682,64.16440240723706,109.09072100956897,7,1,9,1,0,0
2024-01-09 08:00:00,,62.48249591107245,131.69945436335334,8,1,9,1,0,0
2024-01-09 09:00:00,50.94445459703096,67.60556661534707,114.43012967516155,9,1,9,1,0,1
2024-01-09 10:00:00,51.23169355505342,68.47911731130793,98.84320219339189,10,1,9,1,0,1
2024-01-09 11:00:00,56.85639949886109,65.88926334738302,126.47089135041341,11,1,9,1,0,1
2024-01-09 12:00:00,43.415325268021405,69.54011574910076,100.2705327139193,12,1,9,1,0,1
2024-01-09 13:00:00,43.740289804987555,71.86065501266339,107.51228197063452,13,1,9,1,0,1
2024-01-09 14:00:00,49.252446229980514,62.40944274224414,122.31116804532238,14,1,9,1,0,1
2024-01-09 15:00:00,53.292422786305224,70.14721431607974,140.24818606001602,15,1,9,1,0,1
2024-01-09 16:00:00,61.86127698561616,72.75378175625205,126.30497078230228,16,1,9,1,0,1
2024-01-09 17:00:00,,67.4388442236753,95.4779242349502,17,1,9,1,0,1
2024-01-09 18:00:00,44.85189491206088,63.9770347044225,86.11591805132414,18,1,9,1,0,0
2024-01-09 19:00:00,42.690730888638896,72.50762005488716,87.1821089848692,19,1,9,1,0,0
2024-01-09 20:00:00,47.58174848270472,60.906183651502296,87.42489519112824,20,1,9,1,0,0
2024-01-09 21:00:00,38.38215245158142,62.97111748150785,106.47727314077727,21,1,9,1,0,0
2024-01-09 22:00:00,34.12991881234514,58.51977670810125,73.59816235664945,22,1,9,1,0,0
2024-01-09 23:00:00,38.21369377679153,62.27090615474609,61.08378072356874,23,1,9,1,0,0
2024-01-10 00:00:00,36.79273985448334,63.4606645687787,90.86716765646644,0,2,10,1,0,0
2024-01-10 01:00:00,35.10073920625436,62.47240350544924,38.42383249808161,1,2,10,1,0,0
2024-01-10 02:00:00,35.19608139407154,57.68748786565944,52.27243651361974,2,2,10,1,0,0
2024-01-10 03:00:00,38.9839863299636,62.66472957365603,58.102216545690744,3,2,10,1,0,0
2024-01-10 04:00:00,52.225459660092454,67.7608573554849,59.63402149145765,4,2,10,1,0,0
2024-01-10 05:00:00,,63.77918496955675,38.66655525740689,5,2,10,1,0,0
2024-01-10 06:00:00,62.51842346574138,65.90493561308784,60.87212010930891,6,2,10,1,0,0
2024-01-10 07:00:00,38.53361371715879,61.181059997846894,89.942937994938,7,2,10,1,0,0
2024-01-10 08:00:00,28.008834205521545,65.2006053794599,66.14787253979553,8,2,10,1,0,0
2024-01-10 09:00:00,50.79395982655391,71.38974729385706,120.03023353746906,9,2,10,1,0,1
2024-01-10 10:00:00,57.734047806217276,66.54047897503933,131.75245261258274,10,2,10,1,0,1
2024-01-10 11:00:00,70.00936671372709,71.68942576320478,110.71613498865959,11,2,10,1,0,1
2024-01-10 12:00:00,,,134.95170685706415,12,2,10,1,0,1
2024-01-10 13:00:00,58.93535337205205,68.02557992086844,217.78983996062667,13,2,10,1,0,1
2024-01-10 14:00:00,44.43813434383486,71.38495263177471,124.5148437620422,14,2,10,1,0,1
2024-01-10 15:00:00,69.65167012683483,71.88692668781364,137.56406122057575,15,2,10,1,0,1
2024-01-10 16:00:00,64.4355209657703,66.01110122740914,128.7661945049282,16,2,10,1,0,1
2024-01-10 17:00:00,51.246594783162365,75.05382646557402,134.59676294445012,17,2,10,1,0,1
2024-01-10 18:00:00,31.29492376727298,65.19553109056325,96.59229072012768,18,2,10,1,0,0
2024-01-10 19:00:00,55.8309789933233,60.1579846442668,88.52535228818437,19,2,10,1,0,0
2024-01-10 20:00:00,44.08368123797906,56.8957209382835,95.46842216033185,20,2,10,1,0,0
2024-01-10 21:00:00,54.902530495787694,62.535372394102815,79.79739785478074,21,2,10,1,0,0
2024-01-10 22:00:00,35.041949597745464,61.399914817047026,67.37168266341602,22,2,10,1,0,0
2024-01-10 23:00:00,35.375844750117935,63.7047183710086,56.56378453617435,23,2,10,1,0,0
2024-01-11 00:00:00,31.39947622816605,61.867924215049996,79.53885595179347,0,3,11,1,0,0
2024-01-11 01:00:00,39.98279945877999,55.35856472428192,62.06492911302069,1,3,11,1,0,0
2024-01-11 02:00:00,35.962365053695194,61.90277226232923,51.7411939949894,2,3,11,1,0,0
2024-01-11 03:00:00,39.115510672469995,62.301217516019406,67.64533846836984,3,3,11,1,0,0
2024-01-11 04:00:00,22.72708663411502,66.1256376622869,80.29200802345088,4,3,11,1,0,0
2024-01-11 05:00:00,45.22141457518807,60.86525969329452,53.00138893195835,5,3,11,1,0,0
2024-01-11 06:00:00,57.409215804180185,70.43958671280724,80.56994629453709,6,3,11,1,0,0
2024-01-11 07:00:00,45.92539707434287,56.14491982257859,50.7280020196158,7,3,11,1,0,0
2024-01-11 08:00:00,61.4859833990559,69.1025099857059,92.02785511481079,8,3,11,1,0,0
2024-01-11 09:00:00,69.04272673954563,71.02668563478547,125.10649443337961,9,3,11,1,0,1
2024-01-11 10:00:00,60.16300759668118,75.42818568293009,137.58005721471022,10,3,11,1,0,1
2024-01-11 11:00:00,65.94905246025878,72.37469955938819,137.9175902487338,11,3,11,1,0,1
2024-01-11 12:00:00,63.4673958947967,76.67912556000704,109.24988834542584,12,3,11,1,0,1
2024-01-11 13:00:00,40.930084108615084,70.6366273283563,143.5259304571041,13,3,11,1,0,1
2024-01-11 14:00:00,52.84474532444354,67.85652685513567,118.509321963994,14,3,11,1,0,1
2024-01-11 15:00:00,60.7403380463677,77.99772029949412,123.08099424252539,15,3,11,1,0,1
2024-01-11 16:00:00,68.02892436457033,71.92623601936369,96.20809907902992,16,3,11,1,0,1
2024-01-11 17:00:00,43.95918833428087,73.33060844640536,135.03952260160864,17,3,11,1,0,1
2024-01-11 18:00:00,31.372940485158765,69.4473582982399,73.5238617305617,18,3,11,1,0,0
2024-01-11 19:00:00,44.55561840882705,60.444265555569565,80.71315577625103,19,3,11,1,0,0
2024-01-11 20:00:00,28.460463199680987,67.01754544472897,72.27027005897672,20,3,11,1,0,0
2024-01-11 21:00:00,44.287039683897696,62.33925726950049,104.93960518269668,21,3,11,1,0,0
2024-01-11 22:00:00,37.93278596877479,64.23317209354985,54.288548942072936,22,3,11,1,0,0
2024-01-11 23:00:00,27.48096170938116,65.1137370527051,40.95802100980781,23,3,11,1,0,0
2024-01-12 00:00:00,34.498567221814625,58.88626355539491,41.883609111849715,0,4,12,1,0,0
2024-01-12 01:00:00,42.64113856400991,61.83409046164513,72.13669186097069,1,4,12,1,0,0
2024-01-12 02:00:00,30.757939053020472,70.41577534886301,47.254186177834555,2,4,12,1,0,0
2024-01-12 03:00:00,28.657017341901245,68.61805089324453,52.75524110890739,3,4,12,1,0,0
2024-01-12 04:00:00,34.14375712036354,64.88428710764425,60.56362289003798,4,4,12,1,0,0
2024-01-12 05:00:00,26.718061420645007,66.16865515842422,55.279637568178615,5,4,12,1,0,0
2024-01-12 06:00:00,90.71780106333111,64.08026355572076,62.55477277187876,6,4,12,1,0,0
2024-01-12 07:00:00,45.28210841577383,70.7443954451412,99.23950509070258,7,4,12,1,0,0
2024-01-12 08:00:00,39.402195936059314,64.57723571317652,86.33957471743298,8,4,12,1,0,0
2024-01-12 09:00:00,56.71183928587378,74.36635404977514,134.4207887935345,9,4,12,1,0,1
2024-01-12 10:00:00,54.10137560247336,78.0832011905544,140.39826402488058,10,4,12,1,0,1
2024-01-12 11:00:00,53.232243203734214,70.44944463084792,99.58484092493727,11,4,12,1,0,1
2024-01-12 12:00:00,50.75599081911578,79.85369204171117,140.54710295854073,12,4,12,1,0,1
2024-01-12 13:00:00,50.39345407484256,67.55604893537091,167.47645725582242,13,4,12,1,0,1
2024-01-12 14:00:00,42.878471502411585,80.25557667256396,136.03402115801947,14,4,12,1,0,1
2024-01-12 15:00:00,,72.30517346138186,149.81493684311064,15,4,12,1,0,1
2024-01-12 16:00:00,,72.88370230858348,144.36990912220028,16,4,12,1,0,1
2024-01-12 17:00:00,57.49000123634829,66.35283175592843,139.9531842774765,17,4,12,1,0,1
2024-01-12 18:00:00,43.97665926815387,64.15182214062773,204.95898351488307,18,4,12,1,0,0
2024-01-12 19:00:00,37.355676475196596,61.86965668099811,107.7283506383834,19,4,12,1,0,0
2024-01-12 20:00:00,68.94919403772558,63.65593224702331,108.40910733121893,20,4,12,1,0,0
